,vmax,mslp,type,lat,lon,time,season,stormid,ace,contained
29447,70.0,980.0,HU,29.3,-68.8,1978-08-31 18:00:00,1978,AL101978,0.49000000000000005,False
29448,90.0,978.0,HU,29.6,-70.0,1978-09-01 00:00:00,1978,AL101978,0.81,False
29449,100.0,975.0,HU,30.1,-71.1,1978-09-01 06:00:00,1978,AL101978,1.0,False
29450,110.0,970.0,HU,30.7,-71.8,1978-09-01 12:00:00,1978,AL101978,1.21,False
29451,110.0,960.0,HU,31.1,-72.3,1978-09-01 18:00:00,1978,AL101978,1.21,False
29452,105.0,960.0,HU,31.2,-72.7,1978-09-02 00:00:00,1978,AL101978,1.1025,False
29453,100.0,977.0,HU,31.4,-73.1,1978-09-02 06:00:00,1978,AL101978,1.0,False
29454,80.0,981.0,HU,31.6,-73.3,1978-09-02 12:00:00,1978,AL101978,0.64,False
29455,70.0,983.0,HU,31.9,-73.0,1978-09-02 18:00:00,1978,AL101978,0.49000000000000005,False
29456,70.0,983.0,HU,32.3,-72.8,1978-09-03 00:00:00,1978,AL101978,0.49000000000000005,False
29457,80.0,981.0,HU,33.0,-72.4,1978-09-03 06:00:00,1978,AL101978,0.64,False
29458,85.0,976.0,HU,33.8,-71.7,1978-09-03 12:00:00,1978,AL101978,0.7225,False
29459,95.0,970.0,HU,35.0,-70.2,1978-09-03 18:00:00,1978,AL101978,0.9025000000000002,False
29460,110.0,962.0,HU,36.2,-68.3,1978-09-04 00:00:00,1978,AL101978,1.21,False
29461,115.0,958.0,HU,38.0,-66.0,1978-09-04 06:00:00,1978,AL101978,1.3225,False
29462,120.0,956.0,HU,40.0,-63.0,1978-09-04 12:00:00,1978,AL101978,1.4400000000000002,False
29463,115.0,956.0,HU,42.5,-59.5,1978-09-04 18:00:00,1978,AL101978,1.3225,False
29464,105.0,960.0,HU,45.0,-55.0,1978-09-05 00:00:00,1978,AL101978,1.1025,False
29465,80.0,975.0,HU,47.2,-50.2,1978-09-05 06:00:00,1978,AL101978,0.64,False
29466,65.0,980.0,HU,49.0,-45.0,1978-09-05 12:00:00,1978,AL101978,0.42250000000000004,False
29467,20.0,,TD,27.8,-91.0,1978-08-30 12:00:00,1978,AL111978,0.0,True
29468,25.0,,TD,27.8,-90.3,1978-08-30 18:00:00,1978,AL111978,0.0,True
29469,30.0,,TD,27.9,-89.6,1978-08-31 00:00:00,1978,AL111978,0.0,True
29470,30.0,,TD,27.9,-88.9,1978-08-31 06:00:00,1978,AL111978,0.0,True
29471,30.0,,TD,28.0,-88.2,1978-08-31 12:00:00,1978,AL111978,0.0,True
29472,25.0,,TD,28.0,-87.6,1978-08-31 18:00:00,1978,AL111978,0.0,True
29473,25.0,,TD,28.0,-87.1,1978-09-01 00:00:00,1978,AL111978,0.0,True
29474,20.0,,TD,28.0,-86.6,1978-09-01 06:00:00,1978,AL111978,0.0,True
29475,20.0,,TD,28.0,-86.0,1978-09-01 12:00:00,1978,AL111978,0.0,True
29476,20.0,,TD,14.0,-16.0,1978-09-03 12:00:00,1978,AL121978,0.0,False
29477,20.0,,TD,13.9,-17.1,1978-09-03 18:00:00,1978,AL121978,0.0,False
29478,25.0,,TD,13.7,-18.2,1978-09-04 00:00:00,1978,AL121978,0.0,False
29479,25.0,,TD,13.6,-19.3,1978-09-04 06:00:00,1978,AL121978,0.0,False
29480,25.0,,TD,13.5,-20.5,1978-09-04 12:00:00,1978,AL121978,0.0,False
29481,30.0,,TD,13.5,-22.1,1978-09-04 18:00:00,1978,AL121978,0.0,False
29482,30.0,,TD,13.4,-23.7,1978-09-05 00:00:00,1978,AL121978,0.0,False
29483,30.0,,TD,13.3,-25.3,1978-09-05 06:00:00,1978,AL121978,0.0,False
29484,30.0,,TD,13.2,-27.0,1978-09-05 12:00:00,1978,AL121978,0.0,False
29485,30.0,,TD,13.4,-28.1,1978-09-05 18:00:00,1978,AL121978,0.0,False
29486,30.0,,TD,13.6,-29.3,1978-09-06 00:00:00,1978,AL121978,0.0,False
29487,30.0,,TD,13.8,-30.9,1978-09-06 06:00:00,1978,AL121978,0.0,False
29488,30.0,,TD,14.0,-32.5,1978-09-06 12:00:00,1978,AL121978,0.0,False
29489,30.0,,TD,14.6,-33.3,1978-09-06 18:00:00,1978,AL121978,0.0,False
29490,30.0,,TD,15.2,-34.2,1978-09-07 00:00:00,1978,AL121978,0.0,False
29491,30.0,,TD,15.8,-35.1,1978-09-07 06:00:00,1978,AL121978,0.0,False
29492,30.0,,TD,16.5,-36.0,1978-09-07 12:00:00,1978,AL121978,0.0,False
29493,30.0,,TD,17.3,-37.0,1978-09-07 18:00:00,1978,AL121978,0.0,False
29494,30.0,,TD,18.2,-38.0,1978-09-08 00:00:00,1978,AL121978,0.0,False
29495,30.0,,TD,19.1,-39.0,1978-09-08 06:00:00,1978,AL121978,0.0,False
29496,25.0,,TD,20.0,-40.0,1978-09-08 12:00:00,1978,AL121978,0.0,False
29497,25.0,,TD,21.0,-40.5,1978-09-08 18:00:00,1978,AL121978,0.0,False
29498,25.0,,TD,22.0,-41.0,1978-09-09 00:00:00,1978,AL121978,0.0,False
29499,25.0,,TD,23.0,-41.5,1978-09-09 06:00:00,1978,AL121978,0.0,False
29500,25.0,,TD,24.0,-42.0,1978-09-09 12:00:00,1978,AL121978,0.0,False
29501,25.0,,TD,25.1,-42.0,1978-09-09 18:00:00,1978,AL121978,0.0,False
29502,25.0,,TD,26.2,-42.0,1978-09-10 00:00:00,1978,AL121978,0.0,False
29503,25.0,,TD,27.3,-42.0,1978-09-10 06:00:00,1978,AL121978,0.0,False
29504,20.0,,TD,28.5,-42.0,1978-09-10 12:00:00,1978,AL121978,0.0,False
29505,20.0,,TD,29.8,-41.3,1978-09-10 18:00:00,1978,AL121978,0.0,False
29506,20.0,,TD,31.0,-40.5,1978-09-11 00:00:00,1978,AL121978,0.0,False
29507,20.0,,TD,32.3,-39.7,1978-09-11 06:00:00,1978,AL121978,0.0,False
29508,20.0,,TD,37.5,-39.0,1978-09-11 12:00:00,1978,AL121978,0.0,False
29509,25.0,1006.0,TD,12.0,-39.0,1978-09-04 00:00:00,1978,AL131978,0.0,False
29510,30.0,,TD,13.0,-40.0,1978-09-04 06:00:00,1978,AL131978,0.0,False
29511,35.0,,TS,14.2,-41.2,1978-09-04 12:00:00,1978,AL131978,0.12250000000000001,False
29512,35.0,,TS,15.5,-42.9,1978-09-04 18:00:00,1978,AL131978,0.12250000000000001,False
29513,35.0,,TS,16.7,-44.8,1978-09-05 00:00:00,1978,AL131978,0.12250000000000001,False
29514,35.0,,TS,17.8,-46.4,1978-09-05 06:00:00,1978,AL131978,0.12250000000000001,False
29515,35.0,,TS,18.9,-47.9,1978-09-05 12:00:00,1978,AL131978,0.12250000000000001,False
29516,35.0,,TS,20.3,-49.5,1978-09-05 18:00:00,1978,AL131978,0.12250000000000001,False
29517,35.0,,TS,21.2,-51.2,1978-09-06 00:00:00,1978,AL131978,0.12250000000000001,False
29518,35.0,,TS,22.0,-53.2,1978-09-06 06:00:00,1978,AL131978,0.12250000000000001,False
29519,35.0,,TS,22.1,-55.1,1978-09-06 12:00:00,1978,AL131978,0.12250000000000001,False
29520,40.0,1003.0,TS,21.8,-56.8,1978-09-06 18:00:00,1978,AL131978,0.16,False
29521,40.0,,TS,21.7,-58.0,1978-09-07 00:00:00,1978,AL131978,0.16,False
29522,40.0,,TS,21.8,-59.0,1978-09-07 06:00:00,1978,AL131978,0.16,False
29523,40.0,1001.0,TS,22.2,-60.0,1978-09-07 12:00:00,1978,AL131978,0.16,False
29524,40.0,,TS,22.3,-61.2,1978-09-07 18:00:00,1978,AL131978,0.16,False
29525,40.0,,TS,22.6,-62.0,1978-09-08 00:00:00,1978,AL131978,0.16,False
29526,35.0,1005.0,TS,23.5,-62.0,1978-09-08 06:00:00,1978,AL131978,0.12250000000000001,False
29527,35.0,,TS,24.3,-61.1,1978-09-08 12:00:00,1978,AL131978,0.12250000000000001,False
29528,30.0,1008.0,TD,25.0,-60.5,1978-09-08 18:00:00,1978,AL131978,0.0,False
29529,30.0,,TD,25.7,-59.9,1978-09-09 00:00:00,1978,AL131978,0.0,False
29530,25.0,1010.0,TD,26.4,-59.2,1978-09-09 06:00:00,1978,AL131978,0.0,False
29531,25.0,,TD,27.2,-58.3,1978-09-09 12:00:00,1978,AL131978,0.0,False
29532,25.0,,TD,27.7,-57.3,1978-09-09 18:00:00,1978,AL131978,0.0,False
29533,25.0,,TD,28.2,-56.1,1978-09-10 00:00:00,1978,AL131978,0.0,False
29534,30.0,1008.0,TD,28.6,-54.8,1978-09-10 06:00:00,1978,AL131978,0.0,False
29535,30.0,,TD,28.7,-53.4,1978-09-10 12:00:00,1978,AL131978,0.0,False
29536,30.0,,TD,29.1,-52.0,1978-09-10 18:00:00,1978,AL131978,0.0,False
29537,35.0,1005.0,TS,29.2,-50.5,1978-09-11 00:00:00,1978,AL131978,0.12250000000000001,False
29538,45.0,1001.0,TS,29.9,-49.1,1978-09-11 06:00:00,1978,AL131978,0.2025,False
29539,55.0,998.0,TS,30.7,-47.5,1978-09-11 12:00:00,1978,AL131978,0.3025,False
29540,55.0,,TS,31.0,-45.7,1978-09-11 18:00:00,1978,AL131978,0.3025,False
29541,60.0,995.0,TS,31.3,-44.7,1978-09-12 00:00:00,1978,AL131978,0.36000000000000004,False
29542,65.0,992.0,HU,31.4,-44.0,1978-09-12 06:00:00,1978,AL131978,0.42250000000000004,False
29543,75.0,985.0,HU,31.6,-43.5,1978-09-12 12:00:00,1978,AL131978,0.5625,False
29544,80.0,980.0,HU,31.7,-43.0,1978-09-12 18:00:00,1978,AL131978,0.64,False
29545,85.0,976.0,HU,31.8,-42.9,1978-09-13 00:00:00,1978,AL131978,0.7225,False
29546,85.0,,HU,32.1,-43.0,1978-09-13 06:00:00,1978,AL131978,0.7225,False
29547,85.0,,HU,32.6,-43.0,1978-09-13 12:00:00,1978,AL131978,0.7225,False
29548,75.0,985.0,HU,33.6,-43.1,1978-09-13 18:00:00,1978,AL131978,0.5625,False
29549,75.0,,HU,34.6,-43.1,1978-09-14 00:00:00,1978,AL131978,0.5625,False
29550,75.0,,HU,35.9,-42.9,1978-09-14 06:00:00,1978,AL131978,0.5625,False
29551,75.0,,HU,37.4,-41.9,1978-09-14 12:00:00,1978,AL131978,0.5625,False
29552,75.0,,HU,39.3,-40.6,1978-09-14 18:00:00,1978,AL131978,0.5625,False
29553,75.0,,HU,40.9,-38.5,1978-09-15 00:00:00,1978,AL131978,0.5625,False
29554,65.0,992.0,HU,43.1,-35.9,1978-09-15 06:00:00,1978,AL131978,0.42250000000000004,False
29555,55.0,998.0,TS,45.7,-32.8,1978-09-15 12:00:00,1978,AL131978,0.3025,False
29556,50.0,,TS,47.7,-29.4,1978-09-15 18:00:00,1978,AL131978,0.25,False
29557,20.0,,TD,23.0,-94.0,1978-09-08 12:00:00,1978,AL141978,0.0,True
29558,25.0,,TD,23.3,-94.5,1978-09-08 18:00:00,1978,AL141978,0.0,True
29559,25.0,,TD,23.5,-95.0,1978-09-09 00:00:00,1978,AL141978,0.0,True
29560,30.0,,TD,23.8,-95.5,1978-09-09 06:00:00,1978,AL141978,0.0,True
29561,30.0,,TD,24.0,-96.0,1978-09-09 12:00:00,1978,AL141978,0.0,True
29562,30.0,,TD,23.9,-96.5,1978-09-09 18:00:00,1978,AL141978,0.0,True
29563,30.0,,TD,23.7,-97.0,1978-09-10 00:00:00,1978,AL141978,0.0,True
29564,25.0,,TD,23.6,-97.5,1978-09-10 06:00:00,1978,AL141978,0.0,True
29565,20.0,,TD,23.5,-98.0,1978-09-10 12:00:00,1978,AL141978,0.0,False
29566,,,TD,24.0,-98.5,1978-09-10 18:00:00,1978,AL141978,0.0,False
29567,25.0,1012.0,SD,29.8,-80.0,1978-09-12 00:00:00,1978,AL151978,0.0,False
29568,25.0,,SD,30.3,-79.3,1978-09-12 06:00:00,1978,AL151978,0.0,False
29569,25.0,1010.0,SD,30.9,-78.6,1978-09-12 12:00:00,1978,AL151978,0.0,False
29570,25.0,,SD,31.2,-77.7,1978-09-12 18:00:00,1978,AL151978,0.0,False
29571,25.0,1010.0,SD,31.1,-76.5,1978-09-13 00:00:00,1978,AL151978,0.0,False
29572,25.0,,SD,31.2,-75.2,1978-09-13 06:00:00,1978,AL151978,0.0,False
29573,25.0,1009.0,SD,31.8,-74.2,1978-09-13 12:00:00,1978,AL151978,0.0,False
29574,25.0,,SD,32.3,-73.1,1978-09-13 18:00:00,1978,AL151978,0.0,False
29575,25.0,1008.0,SD,32.8,-72.1,1978-09-14 00:00:00,1978,AL151978,0.0,False
29576,25.0,,SD,33.0,-70.8,1978-09-14 06:00:00,1978,AL151978,0.0,False
29577,30.0,1009.0,SD,33.2,-68.7,1978-09-14 12:00:00,1978,AL151978,0.0,False
29578,30.0,,SD,33.3,-66.2,1978-09-14 18:00:00,1978,AL151978,0.0,False
29579,35.0,1008.0,SS,32.9,-64.8,1978-09-15 00:00:00,1978,AL151978,0.12250000000000001,False
29580,35.0,,SS,32.0,-62.8,1978-09-15 06:00:00,1978,AL151978,0.12250000000000001,False
29581,35.0,1005.0,SS,31.6,-62.1,1978-09-15 12:00:00,1978,AL151978,0.12250000000000001,False
29582,35.0,,SS,31.1,-61.3,1978-09-15 18:00:00,1978,AL151978,0.12250000000000001,False
29583,35.0,1002.0,SS,31.0,-60.3,1978-09-16 00:00:00,1978,AL151978,0.12250000000000001,False
29584,35.0,,SS,31.0,-59.2,1978-09-16 06:00:00,1978,AL151978,0.12250000000000001,False
29585,35.0,,SS,31.2,-58.1,1978-09-16 12:00:00,1978,AL151978,0.12250000000000001,False
29586,35.0,,SS,31.7,-57.2,1978-09-16 18:00:00,1978,AL151978,0.12250000000000001,False
29587,35.0,,SS,32.4,-56.0,1978-09-17 00:00:00,1978,AL151978,0.12250000000000001,False
29588,40.0,1000.0,TS,33.0,-54.8,1978-09-17 06:00:00,1978,AL151978,0.16,False
29589,40.0,,TS,33.8,-53.4,1978-09-17 12:00:00,1978,AL151978,0.16,False
29590,45.0,998.0,TS,35.0,-51.8,1978-09-17 18:00:00,1978,AL151978,0.2025,False
29591,50.0,,TS,36.0,-49.9,1978-09-18 00:00:00,1978,AL151978,0.25,False
29592,50.0,995.0,TS,37.0,-47.8,1978-09-18 06:00:00,1978,AL151978,0.25,False
29593,50.0,,TS,38.0,-45.2,1978-09-18 12:00:00,1978,AL151978,0.25,False
29594,55.0,990.0,TS,39.1,-43.0,1978-09-18 18:00:00,1978,AL151978,0.3025,False
29595,55.0,,TS,40.1,-40.5,1978-09-19 00:00:00,1978,AL151978,0.3025,False
29596,55.0,,TS,41.2,-38.5,1978-09-19 06:00:00,1978,AL151978,0.3025,False
29597,55.0,987.0,TS,42.5,-36.5,1978-09-19 12:00:00,1978,AL151978,0.3025,False
29598,55.0,,TS,44.0,-35.0,1978-09-19 18:00:00,1978,AL151978,0.3025,False
29599,55.0,990.0,TS,45.5,-33.0,1978-09-20 00:00:00,1978,AL151978,0.3025,False
29600,50.0,,TS,48.2,-30.0,1978-09-20 06:00:00,1978,AL151978,0.25,False
29601,50.0,,TS,51.5,-29.5,1978-09-20 12:00:00,1978,AL151978,0.25,False
29602,50.0,,TS,54.0,-29.5,1978-09-20 18:00:00,1978,AL151978,0.25,False
29603,50.0,995.0,TS,57.0,-30.0,1978-09-21 00:00:00,1978,AL151978,0.25,False
29604,45.0,,TS,59.5,-28.0,1978-09-21 06:00:00,1978,AL151978,0.2025,False
29605,25.0,,TD,11.0,-62.5,1978-09-13 18:00:00,1978,AL161978,0.0,False
29606,25.0,,TD,11.5,-64.5,1978-09-14 00:00:00,1978,AL161978,0.0,False
29607,30.0,,TD,12.0,-66.0,1978-09-14 06:00:00,1978,AL161978,0.0,False
29608,35.0,,TS,12.5,-67.5,1978-09-14 12:00:00,1978,AL161978,0.12250000000000001,False
29609,35.0,1004.0,TS,13.0,-69.0,1978-09-14 18:00:00,1978,AL161978,0.12250000000000001,False
29610,40.0,,TS,13.3,-70.4,1978-09-15 00:00:00,1978,AL161978,0.16,False
29611,40.0,,TS,13.4,-71.7,1978-09-15 06:00:00,1978,AL161978,0.16,False
29612,45.0,,TS,13.5,-73.1,1978-09-15 12:00:00,1978,AL161978,0.2025,False
29613,50.0,1000.0,TS,13.7,-74.2,1978-09-15 18:00:00,1978,AL161978,0.25,False
29614,55.0,995.0,TS,13.8,-75.3,1978-09-16 00:00:00,1978,AL161978,0.3025,False
29615,60.0,,TS,13.8,-76.7,1978-09-16 06:00:00,1978,AL161978,0.36000000000000004,False
29616,70.0,989.0,HU,14.0,-77.7,1978-09-16 12:00:00,1978,AL161978,0.49000000000000005,False
29617,75.0,,HU,14.3,-78.7,1978-09-16 18:00:00,1978,AL161978,0.5625,False
29618,80.0,982.0,HU,14.6,-79.6,1978-09-17 00:00:00,1978,AL161978,0.64,False
29619,85.0,,HU,14.9,-80.5,1978-09-17 06:00:00,1978,AL161978,0.7225,False
29620,90.0,974.0,HU,15.2,-81.6,1978-09-17 12:00:00,1978,AL161978,0.81,False
29621,95.0,968.0,HU,15.5,-82.6,1978-09-17 18:00:00,1978,AL161978,0.9025000000000002,False
29622,110.0,952.0,HU,15.6,-83.4,1978-09-18 00:00:00,1978,AL161978,1.21,False
29623,115.0,947.0,HU,15.8,-84.3,1978-09-18 06:00:00,1978,AL161978,1.3225,False
29624,105.0,957.0,HU,16.4,-85.6,1978-09-18 12:00:00,1978,AL161978,1.1025,False
29625,100.0,964.0,HU,16.6,-86.9,1978-09-18 18:00:00,1978,AL161978,1.0,False
29626,95.0,964.0,HU,17.0,-88.2,1978-09-19 00:00:00,1978,AL161978,0.9025000000000002,False
29627,50.0,,TS,17.0,-89.4,1978-09-19 06:00:00,1978,AL161978,0.25,False
29628,30.0,,TD,16.7,-90.7,1978-09-19 12:00:00,1978,AL161978,0.0,False
29629,30.0,,TD,16.0,-92.0,1978-09-19 18:00:00,1978,AL161978,0.0,False
29630,30.0,,TD,15.7,-93.0,1978-09-20 00:00:00,1978,AL161978,0.0,False
29631,20.0,,TD,13.0,-16.0,1978-09-18 12:00:00,1978,AL171978,0.0,False
29632,20.0,,TD,12.8,-17.4,1978-09-18 18:00:00,1978,AL171978,0.0,False
29633,25.0,,TD,12.5,-18.8,1978-09-19 00:00:00,1978,AL171978,0.0,False
29634,25.0,,TD,12.3,-20.1,1978-09-19 06:00:00,1978,AL171978,0.0,False
29635,30.0,,TD,12.0,-21.5,1978-09-19 12:00:00,1978,AL171978,0.0,False
29636,30.0,,TD,12.0,-22.9,1978-09-19 18:00:00,1978,AL171978,0.0,False
29637,30.0,,TD,12.0,-24.3,1978-09-20 00:00:00,1978,AL171978,0.0,False
29638,30.0,,TD,12.0,-25.7,1978-09-20 06:00:00,1978,AL171978,0.0,False
29639,30.0,,TD,12.0,-27.0,1978-09-20 12:00:00,1978,AL171978,0.0,False
29640,30.0,,TD,12.2,-28.3,1978-09-20 18:00:00,1978,AL171978,0.0,False
29641,30.0,,TD,12.5,-29.5,1978-09-21 00:00:00,1978,AL171978,0.0,False
29642,30.0,,TD,12.7,-30.7,1978-09-21 06:00:00,1978,AL171978,0.0,False
29643,30.0,,TD,13.0,-32.0,1978-09-21 12:00:00,1978,AL171978,0.0,False
29644,30.0,,TD,13.5,-33.7,1978-09-21 18:00:00,1978,AL171978,0.0,False
29645,30.0,,TD,14.0,-35.5,1978-09-22 00:00:00,1978,AL171978,0.0,False
29646,30.0,,TD,14.5,-37.3,1978-09-22 06:00:00,1978,AL171978,0.0,False
29647,30.0,,TD,15.0,-39.0,1978-09-22 12:00:00,1978,AL171978,0.0,False
29648,30.0,,TD,15.4,-39.8,1978-09-22 18:00:00,1978,AL171978,0.0,False
29649,30.0,,TD,15.8,-40.5,1978-09-23 00:00:00,1978,AL171978,0.0,False
29650,30.0,,TD,16.2,-41.2,1978-09-23 06:00:00,1978,AL171978,0.0,False
29651,30.0,,TD,16.5,-42.0,1978-09-23 12:00:00,1978,AL171978,0.0,False
29652,30.0,,TD,16.6,-42.7,1978-09-23 18:00:00,1978,AL171978,0.0,False
29653,30.0,,TD,16.7,-43.5,1978-09-24 00:00:00,1978,AL171978,0.0,False
29654,30.0,,TD,16.8,-44.2,1978-09-24 06:00:00,1978,AL171978,0.0,False
29655,30.0,,TD,17.0,-45.0,1978-09-24 12:00:00,1978,AL171978,0.0,False
29656,30.0,,TD,17.2,-46.0,1978-09-24 18:00:00,1978,AL171978,0.0,False
29657,30.0,,TD,17.5,-47.0,1978-09-25 00:00:00,1978,AL171978,0.0,False
29658,30.0,,TD,17.8,-48.0,1978-09-25 06:00:00,1978,AL171978,0.0,False
29659,30.0,,TD,18.0,-49.0,1978-09-25 12:00:00,1978,AL171978,0.0,False
29660,30.0,,TD,18.5,-49.8,1978-09-25 18:00:00,1978,AL171978,0.0,False
29661,30.0,,TD,19.0,-50.5,1978-09-26 00:00:00,1978,AL171978,0.0,False
29662,30.0,,TD,19.5,-51.2,1978-09-26 06:00:00,1978,AL171978,0.0,False
29663,30.0,,TD,20.0,-52.0,1978-09-26 12:00:00,1978,AL171978,0.0,False
29664,30.0,,TD,20.8,-52.8,1978-09-26 18:00:00,1978,AL171978,0.0,False
29665,30.0,,TD,21.5,-53.5,1978-09-27 00:00:00,1978,AL171978,0.0,False
29666,30.0,,TD,22.2,-54.2,1978-09-27 06:00:00,1978,AL171978,0.0,False
29667,30.0,,TD,23.0,-55.0,1978-09-27 12:00:00,1978,AL171978,0.0,False
29668,25.0,,TD,23.8,-55.5,1978-09-27 18:00:00,1978,AL171978,0.0,False
29669,25.0,,TD,24.5,-56.0,1978-09-28 00:00:00,1978,AL171978,0.0,False
29670,25.0,,TD,25.2,-56.5,1978-09-28 06:00:00,1978,AL171978,0.0,False
29671,25.0,,TD,26.0,-57.0,1978-09-28 12:00:00,1978,AL171978,0.0,False
29672,25.0,,TD,27.8,-57.0,1978-09-28 18:00:00,1978,AL171978,0.0,False
29673,20.0,,TD,29.5,-57.0,1978-09-29 00:00:00,1978,AL171978,0.0,False
29674,20.0,,TD,31.2,-57.0,1978-09-29 06:00:00,1978,AL171978,0.0,False
29675,20.0,,TD,33.0,-57.0,1978-09-29 12:00:00,1978,AL171978,0.0,False
29676,20.0,,TD,20.0,-91.0,1978-09-21 12:00:00,1978,AL181978,0.0,True
29677,25.0,,TD,20.2,-92.0,1978-09-21 18:00:00,1978,AL181978,0.0,True
29678,25.0,,TD,20.5,-93.0,1978-09-22 00:00:00,1978,AL181978,0.0,True
29679,30.0,,TD,20.8,-94.0,1978-09-22 06:00:00,1978,AL181978,0.0,True
29680,30.0,,TD,21.0,-95.0,1978-09-22 12:00:00,1978,AL181978,0.0,True
29681,30.0,,TD,21.2,-95.8,1978-09-22 18:00:00,1978,AL181978,0.0,True
29682,30.0,,TD,21.5,-96.5,1978-09-23 00:00:00,1978,AL181978,0.0,True
29683,25.0,,TD,21.8,-97.2,1978-09-23 06:00:00,1978,AL181978,0.0,True
29684,,,TD,22.0,-98.0,1978-09-23 12:00:00,1978,AL181978,0.0,False
29685,30.0,1010.0,SD,31.7,-31.5,1978-10-02 12:00:00,1978,AL191978,0.0,False
29686,30.0,1006.0,SD,32.0,-31.5,1978-10-02 18:00:00,1978,AL191978,0.0,False
29687,30.0,,SD,32.3,-31.5,1978-10-03 00:00:00,1978,AL191978,0.0,False
29688,30.0,,SD,32.6,-31.5,1978-10-03 06:00:00,1978,AL191978,0.0,False
29689,30.0,,SD,32.9,-31.5,1978-10-03 12:00:00,1978,AL191978,0.0,False
29690,30.0,,SD,33.4,-31.5,1978-10-03 18:00:00,1978,AL191978,0.0,False
29691,30.0,,SD,33.9,-31.5,1978-10-04 00:00:00,1978,AL191978,0.0,False
29692,30.0,,SD,34.5,-31.5,1978-10-04 06:00:00,1978,AL191978,0.0,False
29693,40.0,1004.0,TS,35.1,-31.5,1978-10-04 12:00:00,1978,AL191978,0.16,False
29694,45.0,1002.0,TS,35.8,-31.4,1978-10-04 18:00:00,1978,AL191978,0.2025,False
29695,45.0,1001.0,TS,36.7,-31.2,1978-10-05 00:00:00,1978,AL191978,0.2025,False
29696,40.0,1002.0,TS,38.2,-30.4,1978-10-05 06:00:00,1978,AL191978,0.16,False
29697,40.0,,TS,40.0,-28.8,1978-10-05 12:00:00,1978,AL191978,0.16,False
29698,25.0,1011.0,TD,18.0,-55.6,1978-10-07 18:00:00,1978,AL201978,0.0,False
29699,30.0,1010.0,TD,18.3,-56.6,1978-10-08 00:00:00,1978,AL201978,0.0,False
29700,30.0,1009.0,TD,18.6,-57.7,1978-10-08 06:00:00,1978,AL201978,0.0,False
29701,35.0,1008.0,TS,18.8,-58.7,1978-10-08 12:00:00,1978,AL201978,0.12250000000000001,False
29702,40.0,1007.0,TS,19.0,-59.8,1978-10-08 18:00:00,1978,AL201978,0.16,False
29703,45.0,1006.0,TS,19.3,-60.9,1978-10-09 00:00:00,1978,AL201978,0.2025,False
29704,45.0,1006.0,TS,19.7,-62.0,1978-10-09 06:00:00,1978,AL201978,0.2025,False
29705,45.0,1006.0,TS,19.9,-63.0,1978-10-09 12:00:00,1978,AL201978,0.2025,False
29706,45.0,1006.0,TS,20.3,-64.2,1978-10-09 18:00:00,1978,AL201978,0.2025,False
29707,45.0,1006.0,TS,20.9,-65.4,1978-10-10 00:00:00,1978,AL201978,0.2025,False
29708,45.0,1006.0,TS,21.7,-67.0,1978-10-10 06:00:00,1978,AL201978,0.2025,False
29709,45.0,1006.0,TS,22.8,-68.8,1978-10-10 12:00:00,1978,AL201978,0.2025,False
29710,45.0,1006.0,TS,24.3,-70.1,1978-10-10 18:00:00,1978,AL201978,0.2025,False
29711,45.0,1006.0,TS,26.2,-70.9,1978-10-11 00:00:00,1978,AL201978,0.2025,False
29712,40.0,1006.0,TS,28.3,-71.0,1978-10-11 06:00:00,1978,AL201978,0.16,False
29713,35.0,1006.0,TS,30.2,-69.9,1978-10-11 12:00:00,1978,AL201978,0.12250000000000001,False
29714,20.0,,TD,40.5,-31.0,1978-10-13 12:00:00,1978,AL211978,0.0,False
29715,20.0,,TD,39.7,-31.5,1978-10-13 18:00:00,1978,AL211978,0.0,False
29716,20.0,,TD,38.8,-32.0,1978-10-14 00:00:00,1978,AL211978,0.0,False
29717,20.0,,TD,37.9,-32.5,1978-10-14 06:00:00,1978,AL211978,0.0,False
29718,20.0,,TD,37.0,-33.0,1978-10-14 12:00:00,1978,AL211978,0.0,False
29719,20.0,,TD,36.5,-34.0,1978-10-14 18:00:00,1978,AL211978,0.0,False
29720,25.0,,TD,36.0,-35.0,1978-10-15 00:00:00,1978,AL211978,0.0,False
29721,25.0,,TD,35.5,-36.0,1978-10-15 06:00:00,1978,AL211978,0.0,False
29722,30.0,,TD,35.0,-37.0,1978-10-15 12:00:00,1978,AL211978,0.0,False
29723,30.0,,TD,35.2,-38.0,1978-10-15 18:00:00,1978,AL211978,0.0,False
29724,30.0,,TD,35.5,-39.0,1978-10-16 00:00:00,1978,AL211978,0.0,False
29725,30.0,,TD,35.8,-40.0,1978-10-16 06:00:00,1978,AL211978,0.0,False
29726,30.0,,TD,36.0,-41.0,1978-10-16 12:00:00,1978,AL211978,0.0,False
29727,30.0,,TD,37.0,-41.0,1978-10-16 18:00:00,1978,AL211978,0.0,False
29728,30.0,,TD,38.0,-41.0,1978-10-17 00:00:00,1978,AL211978,0.0,False
29729,25.0,,TD,39.0,-41.0,1978-10-17 06:00:00,1978,AL211978,0.0,False
29730,25.0,,TD,40.0,-41.0,1978-10-17 12:00:00,1978,AL211978,0.0,False
29731,20.0,,TD,41.0,-40.5,1978-10-17 18:00:00,1978,AL211978,0.0,False
